created_at,id,text
2020-05-07 14:28:03+00:00,1258403223448301568,"On May 7, 2019, @FLOTUS welcomed students and other special guests to the Rose Garden to celebrate one year of… https://t.co/0V3jtLeY7x"
2020-05-07 14:10:13+00:00,1258398736713203716,"Happy #BeBest Day! On May 7, 2018, @FLOTUS launched her three-pillar initiative to encourage and promote the wellbe… https://t.co/RhqBiy79lZ"
2020-05-07 13:21:36+00:00,1258386502616260608,"""On this National Day of Prayer, Americans reaffirm that prayer guides and strengthens our Nation, and we express,… https://t.co/DiCVzucILx"
2020-05-07 13:15:09+00:00,1258384879710068737,"RT @FLOTUS: As Americans of all faith turn to prayer, this #NationalDayofPrayer reminds us of the grace of God &amp; the importance of faith, f…"
2020-05-07 02:06:00+00:00,1258216480652525573,.@FLOTUS donated 150 boxed lunches to the patients and staff of the Children's Inn at @NIH to show her support for… https://t.co/tBZA0WABpF
2020-05-07 01:25:15+00:00,1258206226481131520,.@FLOTUS shared a video message today to thank nurses for slowing the spread of Coronavirus and saving many America… https://t.co/ggJTbIMXff
2020-05-07 00:45:01+00:00,1258196100730753024,More than 49.4K Iowa small businesses have benefited from loans through the Paycheck Protection Program! https://t.co/j1QRwT9UcJ
2020-05-07 00:30:01+00:00,1258192326108856320,Residents of @IAGovernor's state have received over $1.7 billion in economic impact payments! https://t.co/aD5DCfruqH
2020-05-07 00:12:10+00:00,1258187833115848704,".@IAGovernor: ""On a per capita basis, we've tested one in 50 Iowans."" https://t.co/yp6gWJ6RWX"
2020-05-06 23:52:01+00:00,1258182762516840449,How we're helping Iowa with PPE—by the numbers: https://t.co/ATpZwztRgJ
2020-05-06 23:34:17+00:00,1258178301283250179,President Trump met with @IAGovernor in the Oval Office. https://t.co/5bn71eTbvl
2020-05-06 22:46:00+00:00,1258166149096890368,"""Over the past weeks and months, as our nurses have worked heroically on the frontlines of the coronavirus response… https://t.co/rEAeErePnA"
2020-05-06 21:55:07+00:00,1258153346847965185,"In a few weeks, we've distributed nearly three times the number of N95 masks typically used in a year. https://t.co/NS0Xgx03ZK"
2020-05-06 21:42:13+00:00,1258150099433201671,"""We have to be strategic with our testing, and we have done that."" https://t.co/CVyjETOuBS"
2020-05-06 21:32:47+00:00,1258147724022734848,"""The hard work of Americans saved many lives and we salute the great citizens of this Country for your hard work."" https://t.co/5OYG7TBoJM"
2020-05-06 21:12:14+00:00,1258142553951657985,".@FLAGSofVALOR, a patriotic small business in Virginia that sells veteran-made American flags, will stay open for b… https://t.co/04ysFh3jYC"
2020-05-06 21:02:08+00:00,1258140011784024071,".@PressSec: ""The United States leads the world in testing."" https://t.co/nnsuhovOq4"
2020-05-06 20:32:28+00:00,1258132546304348160,LIVE: @PressSec Holds a Briefing https://t.co/Cs1FMKg4vw
2020-05-06 20:30:24+00:00,1258132025963405317,"""A ventilator will save lives—and some of these countries have none."" https://t.co/vmuPeNTgSU"
2020-05-06 20:30:11+00:00,1258131970716024833,"""The partnership and collaboration as we went through this pandemic has been incredible,"" @IAGovernor said. https://t.co/FkNB9QBEvQ"
2020-05-06 19:46:02+00:00,1258120859350454275,".@PressSec will take the podium at 4:00 p.m. ET!

Watch live: https://t.co/EmsdctGWtd https://t.co/fcNtmEre0S"
2020-05-06 19:01:09+00:00,1258109563854823424,America's nurses are heroes! 🇺🇸 https://t.co/xxbIzRSQ3q
2020-05-06 18:40:15+00:00,1258104304977817603,"""They're fighting on the front lines of the battle, risking their health to save the lives of fellow citizens."" https://t.co/Ltnl4oot4G"
2020-05-06 18:31:40+00:00,1258102144030461953,"Just now, President @realDonaldTrump welcomed incredible healthcare warriors to the Oval Office in honor of Nationa… https://t.co/lrBfY44KHG"
2020-05-06 18:12:00+00:00,1258097194722353155,"RT @TheChildrensInn: (2/2) ... the @WhiteHouse executive chef and executive pastry chef, all while wearing face masks and maintaining a saf…"
2020-05-06 18:10:02+00:00,1258096701639995395,RT @TheChildrensInn: (1/2) Many thanks to @FLOTUS and the @WhiteHouse for their generous donation of 150 individually packaged meals to ser…
2020-05-06 15:55:00+00:00,1258062717686030336,RT @IAGovernor: Meeting with @POTUS later today to discuss Iowa’s plans to reopen safely! The President and his team have been an outstandi…
2020-05-06 15:32:55+00:00,1258057159578877953,"RT @IvankaTrump: On #NationalNursesDay, we give thanks to these heroes on the frontline of this world health crisis.

Their skill, compassi…"
2020-05-06 15:25:30+00:00,1258055295395397634,RT @realDonaldTrump: The Fake News has reached an all time high!
2020-05-06 15:01:00+00:00,1258049127885221889,"RT @FLOTUS: On #NationalNursesDay, I would like to take a moment to extend my sincere appreciation to our nation's nurses. You are an inspi…"
2020-05-06 14:05:08+00:00,1258035071946305538,"This pandemic forced our economy to close down during a time of record-setting growth.

It's time to open America f… https://t.co/xgz0FZeJHp"
2020-05-06 13:26:15+00:00,1258025283170586624,Safely re-opening will mean helping America's children and students resume their activities while protecting older… https://t.co/AbuwXPtxON
2020-05-06 13:13:13+00:00,1258022003182886913,"RT @realDonaldTrump: ....to it, as appropriate. The Task Force will also be very focused on Vaccines &amp; Therapeutics. Thank you!"
2020-05-06 13:13:03+00:00,1258021962359635968,"RT @realDonaldTrump: ....gloves, gowns etc. are now plentiful. The last four Governors teleconference calls have been conclusively strong.…"
2020-05-06 13:12:53+00:00,1258021920647319553,"RT @realDonaldTrump: ....produced in the thousands, and we have many to spare. We are helping other countries which are desperate for them.…"
2020-05-06 13:12:43+00:00,1258021879937449985,"RT @realDonaldTrump: The White House CoronaVirus Task Force, headed by Vice President Mike Pence, has done a fantastic job of bringing toge…"
2020-05-06 13:01:14+00:00,1258018989005045760,The American people have been warriors against the Coronavirus—and it's time to start giving them their country bac… https://t.co/lqVfAfOWAl
2020-05-06 12:31:00+00:00,1258011379149275136,President @realDonaldTrump signed a proclamation that aims to bring awareness to the crisis of missing and murdered… https://t.co/0Z3mGPjPb7
2020-05-06 04:11:09+00:00,1257885589023731714,RT @realDonaldTrump: Thank you @Honeywell! https://t.co/4jH6NF63XI
2020-05-06 03:01:12+00:00,1257867985001369600,"We mourn every life lost. We pray for each victim. And America shoulders this burden together, as one family. https://t.co/rxkB7oz2Cy"
2020-05-06 02:45:11+00:00,1257863956649172992,"The need for ventilators in the United States has been completely met—and exceeded. 

We're now in a position to sh… https://t.co/91kzE3wCfl"
2020-05-06 02:31:14+00:00,1257860442707247106,The United States has completed more than 7 million Coronavirus tests. https://t.co/YngSJXzrl8
2020-05-06 02:01:00+00:00,1257852836668420097,"American manufacturing is at the heart of our battle against the Coronavirus.

Companies across the country have he… https://t.co/173P2R3Zq3"
2020-05-06 01:55:00+00:00,1257851326819696640,"RT @dougducey: Ursula Warner defended our nation for more than 20 years in the @usairforce. After retiring, she answered the call to help p…"
2020-05-06 01:47:00+00:00,1257849311439790081,RT @honeywell: From WWII to #COVID19: The story behind setting up our Phoenix site to make #N95masks -- https://t.co/dvYmgAa1U3 https://t.c…
2020-05-06 01:03:21+00:00,1257838326675095561,"We will vanquish the virus and build a future of greatness and glory with American heart, American hands, American… https://t.co/GMy3DKOm1E"
2020-05-06 00:30:00+00:00,1257829933553983491,RT @NNVPLizer2019: “The Navajo Nation is a Nation within a Nation. We appreciate President Trump for supplying our Tribal Reservation with…
2020-05-06 00:24:00+00:00,1257828425550540800,RT @dougducey: Arizona has worked together in partnership with the federal government to get supplies and resources like ventilators and PP…
2020-05-05 23:19:42+00:00,1257812241648320513,"""We love you. We're with you,"" President Trump said to Americans who have lost a loved one to the virus. ""There is… https://t.co/3fldhwXWIN"
2020-05-05 23:05:06+00:00,1257808569434624001,America needs to go back to work. https://t.co/Dh6BCYwr4M
2020-05-05 22:57:50+00:00,1257806740378324993,"Closing our country was the biggest decision President Trump says he ever had to make. 

Now it’s time to begin saf… https://t.co/nViJG78EmF"
2020-05-05 22:45:20+00:00,1257803594780348416,The men and women at @honeywell are writing the next chapter of the American story! 🇺🇸 https://t.co/QslJqi4cM2
2020-05-05 22:38:12+00:00,1257801800108908545,"We care where our supplies are made, and we want them made in the United States! 🇺🇸 https://t.co/F1VmUhYiJM"
2020-05-05 22:31:12+00:00,1257800038677385216,"For too many years, Washington let our independence be outsourced to foreign countries.

We're taking back American… https://t.co/acyxH7MnpS"
2020-05-05 22:20:06+00:00,1257797244285259776,"Supplies for our front line medical workers:

▪️70 million N95 respirators
▪️112 million surgical masks
▪️7 million… https://t.co/yZYLCw5dxE"
2020-05-05 22:12:12+00:00,1257795257082748929,Our historic industrial mobilization is not only saving American lives—it's helping other countries and building a… https://t.co/qyJVYEGvqt
2020-05-05 22:07:13+00:00,1257794000783900678,"RT @realDonaldTrump: I was thrilled to be back in the Great State of Arizona with the incredible, patriotic, and hardworking men and women…"
2020-05-05 22:05:11+00:00,1257793491117236230,"""In normal times, it would take nine months to stand up one facility like this. But @honeywell has built this in le… https://t.co/Rl8HWZN2vE"
2020-05-05 22:01:27+00:00,1257792550456483845,.@honeywell makes America proud! https://t.co/l2YFM8Rx2L
2020-05-05 21:32:10+00:00,1257785181961773056,LIVE: POTUS at @Honeywell mask production facility https://t.co/Z4hUrfEFH8
2020-05-05 21:31:04+00:00,1257784906748514306,"Last year, President @realDonaldTrump signed the first proclamation recognizing Missing and Murdered American India… https://t.co/rSFi0afr7b"
2020-05-05 21:24:01+00:00,1257783130150363139,"Native Americans have been hit very hard by the Coronavirus pandemic, and we will do everything possible to support… https://t.co/lyTRCcHkhr"
2020-05-05 21:16:06+00:00,1257781139550408705,"Today, President @realDonaldTrump brought rapid-result Abbott Coronavirus tests to the Navajo Nation. https://t.co/oKm4tohiuE"
2020-05-05 20:48:00+00:00,1257774065600823296,"RT @Alyssafarah: The Trump Admin is harnessing the power of industry to get protective gear to all Americans in need. Through @fema, @HHSGo…"
2020-05-05 20:46:00+00:00,1257773562179522563,RT @Alyssafarah: Hello from Phoenix where @realDonaldTrump is highlighting @honeywell — a great American company that stepped up to help fi…
2020-05-05 20:32:33+00:00,1257770180689539077,President Trump met with the incredible Rivas family when he arrived in Arizona today. Sammy’s Mexican Grill is pro… https://t.co/tFhoXz7g2n
2020-05-05 20:28:22+00:00,1257769125318926338,RT @realDonaldTrump: Will be doing a major interview tonight at 6:30 P.M. Eastern with @DavidMuir on @ABCWorldNews Tonight.
2020-05-05 20:16:09+00:00,1257766050290118661,RT @FLOTUS: On #NationalTeacherDay I had the honor of speaking to some incredible teachers &amp; educators from across our great nation. Thank…
2020-05-05 20:01:01+00:00,1257762242843553792,"President @realDonaldTrump will deliver remarks at the @honeywell mask production facility in Phoenix, Arizona!

Wa… https://t.co/HAvuzJTGUc"
2020-05-05 19:44:55+00:00,1257758189573083137,"RT @WaysandMeansGOP: After receiving their Paycheck Protection Program loan, Arizona #smallbiz owners Jeff and Jennifer were able to hire t…"
2020-05-05 19:33:02+00:00,1257755201143963649,"RT @dougducey: Welcome back to Arizona, Mr. President! @realDonaldTrump ☀️🌵 https://t.co/nXoy8kED23"
2020-05-05 19:27:13+00:00,1257753736400732161,"RT @realDonaldTrump: On #NationalTeacherDay, we recognize the countless men and women who dedicate their lives to instilling character, int…"
2020-05-05 19:01:56+00:00,1257747374027550720,"""Specifically, DHS found, with 95% statistical confidence, that changes to China's personal protective equipment im… https://t.co/Pgx3X3PxZh"
2020-05-05 18:52:36+00:00,1257745024848183296,RT @realDonaldTrump: Getting ready to land in the Great State of Arizona!
2020-05-05 18:52:20+00:00,1257744957672247303,"RT @realDonaldTrump: Well run States should not be bailing out poorly run States, using CoronaVirus as the excuse! The elimination of Sanct…"
2020-05-05 18:18:00+00:00,1257736316701286400,"As of this week, most states have announced reopening plans or criteria. 

President Trump’s 3-phased approach call… https://t.co/p3YvjLFk41"
2020-05-05 17:32:02+00:00,1257724748529831936,"President @realDonaldTrump unveiled guidelines last month to help states prepare for safe, phased reopenings.

He m… https://t.co/ZptoKye6yT"
2020-05-05 17:07:44+00:00,1257718635122044928,"RT @realDonaldTrump: The Do Nothing Democrats and their leader, the Fake News Lamestream Media, are doing everything possible to hurt and d…"
2020-05-05 17:07:31+00:00,1257718581804048386,"RT @realDonaldTrump: For the constant criticism from the Do Nothing Democrats and their Fake News partners, here is the newest chart on our…"
2020-05-05 16:56:10+00:00,1257715722647674881,"RT @honeywell: We're ready! In Phoenix, N95 mask production has started to support @WhiteHouse #COVID19 efforts, creating 500 AZ jobs. http…"
2020-05-05 16:48:06+00:00,1257713692600401923,RT @RepDLesko: Good morning from Air Force One! Looking forward to spending the day with President @realdonaldtrump and touring a @Honeywel…
2020-05-05 16:40:55+00:00,1257711884884721664,RT @RepGosar: It’s an honor to be invited by @realDonaldTrump to fly on Air Force One to the GREAT state of Arizona. @honeywell stepped up…
2020-05-05 16:03:04+00:00,1257702361440694278,"This should never have happened to our country—but we will set the example for a safe, strong recovery. https://t.co/Z0DIlBvcPy"
2020-05-05 15:54:06+00:00,1257700103281926144,Our government and private sector alike have been firing on all cylinders to meet the demand for equipment and test… https://t.co/P9FnBdvghF
2020-05-05 15:45:06+00:00,1257697839561441288,"Two months ago, the United States had the greatest economy in its history.

And we're going to do it again. 🇺🇸 https://t.co/sWp4RW8pmg"
2020-05-05 15:40:02+00:00,1257696563624914944,President @realDonaldTrump is wheels up for Arizona to tour @honeywell! https://t.co/EElbaVVM81
2020-05-05 15:32:23+00:00,1257694637961216003,RT @dougducey: I look forward to greeting the President on his arrival and seeing the great work being done by our manufacturers to make su…
2020-05-05 15:30:36+00:00,1257694189162299392,RT @dougducey: Arizona is proud to welcome @realDonaldTrump to our state today! We are very thankful for his leadership in addressing #COVI…
2020-05-05 15:25:12+00:00,1257692831885508608,RT @SenMcSallyAZ: Headed to Arizona on Air Force One soon with @realDonaldTrump! @RepDLesko @RepGosar https://t.co/xMj1am9h2q
2020-05-05 13:14:19+00:00,1257659895513600001,"RT @realDonaldTrump: Governors should let roads and highway construction begin before heavy traffic starts, which will be soon. Some Govern…"
2020-05-05 13:14:07+00:00,1257659844926099458,RT @realDonaldTrump: Heading to Arizona!
2020-05-05 13:13:59+00:00,1257659809928798209,RT @realDonaldTrump: Oil prices moving up nicely as demand begins again!
2020-05-05 01:36:20+00:00,1257484240960270338,https://t.co/rf91tlPcfB https://t.co/iDExbOR9P0
2020-05-05 01:29:15+00:00,1257482457139593216,"RT @RepDLamborn: It comes as no surprise that Weibo (Chinese twitter), which is essentially state-run media, is critical of @realDonaldTrum…"
2020-05-05 01:28:10+00:00,1257482183796822017,"RT @BrendanCarrFCC: Hi @Politico, don’t mean to disrupt your Communist propaganda with facts, but

✅ There’s no Chinese Twitter, it’s banne…"
2020-05-05 01:26:58+00:00,1257481881349754882,"RT @JuddPDeere45: Even though I released a statement today, which multiple people at @CNN confirmed receiving, @CNN just aired a package ab…"
2020-05-05 00:55:55+00:00,1257474069978591232,"With the Lincoln Memorial as a backdrop, President @realDonaldTrump took questions from Americans for 2 hours last… https://t.co/WFYL2fiLM1"
2020-05-05 00:14:06+00:00,1257463547707170817,RT @Mike_Pence: Productive Conference Call with America’s Governors &amp; the @WhiteHouse Coronavirus Task Force today. Discussed the great pro…
2020-05-04 22:43:55+00:00,1257440848779849735,"RT @HouseGOP: The #PaycheckProtectionProgram 𝐢𝐬 𝐚 𝐥𝐢𝐟𝐞𝐥𝐢𝐧𝐞 𝐟𝐨𝐫 𝐬𝐦𝐚𝐥𝐥 𝐛𝐮𝐬𝐢𝐧𝐞𝐬𝐬𝐞𝐬 and is keeping workers across America employed.
 
So far, t…"
2020-05-04 21:02:01+00:00,1257415206373920772,"""China’s economy has thrived through the manufacture of American products,"" Andy Puzder and Bill Hagerty write.

It… https://t.co/OT6kM9CpY1"
2020-05-04 20:29:55+00:00,1257407126600900608,"RT @HouseGOP: One #smallbiz in 📍Holyoke, MA applied for a PPP loan, but the funding ran dry.
 
Thanks to the critical second round of #Payc…"
2020-05-04 19:31:13+00:00,1257392353930883076,We're already building supply lines in preparation for a Coronavirus vaccine—which we hope to have by the end of th… https://t.co/z2lBZ3VldL
2020-05-04 18:50:00+00:00,1257381981995839496,RT @FinancialCmte: Our nation’s financial institutions are hard at work helping the backbone of our economy—our small businesses—access #PP…
2020-05-04 18:30:00+00:00,1257376948961054731,"RT @WaysandMeansGOP: For small business owner Gary Rosenberg, the Paycheck Protection Program means keeping employees on his payroll. 
http…"
2020-05-04 18:10:00+00:00,1257371915670433793,"RT @HouseGOP: Democrats chose to play politics with the #PaycheckProtectionProgram.
 
After weeks of unnecessary delay, more PPP funding is…"
2020-05-04 17:56:12+00:00,1257368443583692804,"The WHO failed on Coronavirus.

They carried out China's priorities, not the rest of the world's. https://t.co/u2qwna90Fm"
2020-05-04 17:29:12+00:00,1257361647938818054,China has tried to blame the Coronavirus outbreak on the rest of the world—but the truth is going to come out. https://t.co/KgLMpBjZTl
2020-05-04 15:45:07+00:00,1257335457525964801,Infrastructure is a priority for both parties—and it's time to get the job done for the American people! https://t.co/Mr7LUB2gFY
2020-05-04 15:22:12+00:00,1257329690144051200,Around-the-clock coordination between the Federal government and states yielded powerful results on testing and ven… https://t.co/QeVDIuStbE
2020-05-04 14:50:21+00:00,1257321674703167489,President @realDonaldTrump will urge America's schools and universities to return in the fall as planned. https://t.co/YJC2npzCcX
2020-05-04 14:24:39+00:00,1257315206071386116,"RT @realDonaldTrump: Interesting? By Congress not wanting the special 5 minute testing apparatus, they are saying that they are not “essent…"
2020-05-04 14:24:14+00:00,1257315099695386624,"Vice President @Mike_Pence: ""The immediate way we deal with joblessness is by opening up America again."" https://t.co/baikvYKS6q"
2020-05-04 14:08:23+00:00,1257311113974132738,This Administration's first priority is protecting American workers—and we're putting $3 trillion into the economy… https://t.co/8mmQ0yX7ZS
2020-05-04 13:50:08+00:00,1257306518757629952,"""We want to go back to work quickly, but safely."" https://t.co/oOO7yRDQZX"
2020-05-04 13:46:24+00:00,1257305581595099136,"RT @realDonaldTrump: Mexico is sadly experiencing very big CoronaVirus problems, and now California, get this, doesn’t want people coming o…"
2020-05-04 13:46:13+00:00,1257305532559433728,"RT @realDonaldTrump: Republicans love the biggest Tax Cuts, Rebuilt Military, Choice for Vets, saving 2nd Amendment and many other things m…"
2020-05-04 13:28:01+00:00,1257300954816360448,"America's pastors and ministers have been great, resourceful leaders during this crisis. Now it's time to help Amer… https://t.co/hMo09lu6qE"
2020-05-04 13:01:07+00:00,1257294185314607107,America can never again let our supply chains be held hostage by China or any other country. https://t.co/q6PXY7jxV9
2020-05-04 12:22:18+00:00,1257284413764833280,"For President @realDonaldTrump, it has always been about putting America first. https://t.co/e1XxXMueKM"
2020-05-04 12:20:57+00:00,1257284075553009665,"RT @realDonaldTrump: Getting great reviews, finally, for how well we are handling the pandemic, especially our strong production of despera…"
2020-05-04 02:45:49+00:00,1257139337692622849,RT @realDonaldTrump: I’m with the TRUCKERS all the way. Thanks for the meeting at the White House with my representatives from the Administ…
2020-05-04 01:45:06+00:00,1257124058535165953,President @realDonaldTrump is committed to supporting America's small businesses 🇺🇸 https://t.co/JCGbGkmiGJ
2020-05-04 01:33:06+00:00,1257121039190044672,We have to safely reopen our great Country! https://t.co/qVCHr8SBd0
2020-05-04 01:22:14+00:00,1257118302977036291,President @realDonaldTrump will ALWAYS put the wellbeing of America first! https://t.co/kz4k3yeNb3
2020-05-04 01:10:12+00:00,1257115275113218049,The facts are clear: There is no rewriting the history of this virus or America’s aggressive response to it. https://t.co/xScVIatJl5
2020-05-04 01:01:07+00:00,1257112988634492930,"Thousands of Americans, including those with serious illnesses such as cancer, have helped slow the spread of Coron… https://t.co/6E3hhmvBVt"
2020-05-04 00:55:12+00:00,1257111502521339904,"To win this fight, we have undertaken the greatest national mobilization since World War II. https://t.co/lfyPUYdLAf"
2020-05-04 00:40:07+00:00,1257107707171143680,The rapid spread of Coronavirus across the world is a tragedy that should never have happened. And we’re going to g… https://t.co/vP4gEagSwO
2020-05-04 00:35:13+00:00,1257106473194344448,President @realDonaldTrump took early and decisive action to restrict travel from China and stem the spread of Coro… https://t.co/daKIuNnpAO
2020-05-04 00:26:11+00:00,1257104200577757193,President Trump is taking questions tonight from the Lincoln Memorial 🇺🇸 https://t.co/B2daOypaTt
2020-05-04 00:19:11+00:00,1257102438445846530,"We've tested 6.5 million Americans for Coronavirus—more than any other country on Earth. 

“One of the greatest bui… https://t.co/2c9cccARbM"
2020-05-04 00:10:12+00:00,1257100177128804353,"Under President @realDonaldTrump, America grew the greatest economy the world has ever seen. And we will do it agai… https://t.co/hOXpAYgdDm"
2020-05-03 22:15:46+00:00,1257071378693570563,RT @realDonaldTrump: https://t.co/O4iRRKJkyS
2020-05-03 22:05:03+00:00,1257068681311518723,"""In this hour of need, the world has once again witnessed the unbeatable strength of the United States of America.… https://t.co/vdz644hqX3"
2020-05-03 20:55:00+00:00,1257051051473145856,"RT @WaysandMeansGOP: “This was a huge, huge safety net.” 

Thanks to the Paycheck Protection Program, a local business in central Mass. was…"
2020-05-03 20:22:03+00:00,1257042759787184135,President @realDonaldTrump's Paycheck Protection Program is providing critical relief for America's small businesse… https://t.co/uhVqLtCkb6
2020-05-03 19:43:06+00:00,1257032957161803783,"RT @PressSec: The initial round of the #PaycheckProtectionProgram was a success for small businesses.

This second round of the PPP has alr…"
2020-05-03 19:05:00+00:00,1257023368894861313,"President @realDonaldTrump is providing critical relief for American small businesses, workers, and healthcare prov… https://t.co/8SmqRILPGa"
2020-05-03 18:40:00+00:00,1257017077422010373,"RT @WaysandMeansGOP: The #PaycheckProtectionProgram is helping millions of small businesses, bringing loans directly to main street to boos…"
2020-05-03 18:15:00+00:00,1257010785986973705,"RT @CBP: The border wall system is more than a physical barrier—it consists of patrol roads, lighting, and technology which allow Border Pa…"
2020-05-03 17:55:00+00:00,1257005752960593920,RT @CBPMarkMorgan: .@CBP not only remains steadfast in protecting this Nation—but we are fulfilling President @realDonaldTrump’s pledge to…
2020-05-03 17:20:00+00:00,1256996944901259264,"""As our nation battles against this terrible scourge, we continue to pray for the victims, as well as for those Ame… https://t.co/LyrFXn0ca9"
2020-05-03 16:33:00+00:00,1256985116863332353,"Clergy for essential support are included in @DHSgov's essential workforce guidelines—""a profound statement from th… https://t.co/dbzGCQmqim"
2020-05-03 15:56:00+00:00,1256975805701402624,"RT @IvankaTrump: This Sunday, let’s come together in prayer, and hold in our hearts, all who have lost their lives to COVID-19 and their gr…"
2020-05-03 15:31:00+00:00,1256969514127933441,"RT @Surgeon_General: Employers should follow these guidelines - across all phases.

More: https://t.co/kAoytRKSj0 https://t.co/l9kSEbUKkx"
2020-05-03 15:22:38+00:00,1256967409786912770,"RT @realDonaldTrump: ....And then came a Plague, a great and powerful Plague, and the World was never to be the same again! But America ros…"
2020-05-03 15:04:55+00:00,1256962950042181632,"RT @Surgeon_General: Regardless of where your state and community are in their own #COVID19 curves, there are steps that everyone should co…"
2020-05-03 14:34:00+00:00,1256955169612406784,"On Tuesday, President @realDonaldTrump will visit @Honeywell_Aero in Arizona to highlight medical equipment product… https://t.co/Umyc6IfKMC"
2020-05-03 03:34:30+00:00,1256789202479579136,"RT @realDonaldTrump: Beautiful, thank you to our GREAT @BlueAngels and @AFThunderbirds! https://t.co/42ftZmOlQe"
2020-05-03 02:10:01+00:00,1256767940084580354,"RT @WaysandMeansGOP: The #PaycheckProtectionProgram  

➡️Provides up to 8 weeks of cash-flow assistance through 100% federally guaranteed l…"
2020-05-03 01:45:46+00:00,1256761837347102726,"RT @WaysandMeansGOP: “I want people to know this is real and it's happening.""

Pai is a Charlotte accountant who runs a small firm. Thanks…"
2020-05-03 01:34:07+00:00,1256758905952178177,It's no secret that China stopped U.S. investigators from entering to help during the early stages of this virus. https://t.co/Tp8NjJrDN9
2020-05-02 23:35:02+00:00,1256728939663425536,"The @BlueAngels and @AFThunderbirds flew over Washington, D.C. today to honor our nation's INCREDIBLE healthcare wo… https://t.co/uBAZlpGeWm"
2020-05-02 23:22:00+00:00,1256725657142407168,RT @AFThunderbirds: We salute the healthcare workers and first responders who are at the forefront of our nation’s fight against COVID-19.…
2020-05-02 23:12:00+00:00,1256723140773847053,RT @ArlingtonNatl: The @AFThunderbirds &amp; @BlueAngels honor frontline #COVID19 healthcare and essential workers with a formation flight over…
2020-05-02 23:07:03+00:00,1256721895552176129,"RT @realDonaldTrump: No reason to turn it down, except politics. We have plenty of testing. Maybe you need a new Doctor over there. Crazy N…"
2020-05-02 23:06:31+00:00,1256721763716739075,"RT @realDonaldTrump: The Democrats are just, as always, looking for trouble. They do nothing constructive, even in times of crisis. They do…"
2020-05-02 23:06:14+00:00,1256721691528617991,"RT @realDonaldTrump: So true, although Honest Abe wasn’t bad. Thank you! https://t.co/Bb4736mgxa"
2020-05-02 23:03:00+00:00,1256720875946156032,RT @BlueAngels: We couldn't have asked for clearer weather today while we honored our frontline healthcare workers and essential employees.…
2020-05-02 22:16:59+00:00,1256709295107977221,"Thanks to President @realDonaldTrump's deregulatory actions in response to COVID-19, more Americans are able to saf… https://t.co/zZeIu5wiGr"
2020-05-02 21:34:19+00:00,1256698558775988224,"RT @realDonaldTrump: I, for one, am glad to see he is back, and well! https://t.co/mIWVeRMnOJ"
2020-05-02 21:32:57+00:00,1256698216084627463,"RT @realDonaldTrump: Border Wall is going up FAST. Over 172 miles already built. 450 miles by early next year, or sooner! Dems want OPEN BO…"
2020-05-02 21:14:44+00:00,1256693630754054146,"RT @realDonaldTrump: The Impeachment Hoax will be exposed. Crazy Nancy gets Nothing Done, that’s why she got thrown out as Speaker the firs…"
2020-05-02 20:53:47+00:00,1256688358937501696,"RT @realDonaldTrump: I hate to be promoting AT&amp;T, but @OANN is Great News, not Fake News. Everybody should be carrying them! https://t.co/b…"
2020-05-02 20:53:34+00:00,1256688304893894658,RT @realDonaldTrump: That’s right Jack. Keep up the good work! https://t.co/q8DdMbW0hl
2020-05-02 19:46:01+00:00,1256671304914264065,RT @Scavino45: https://t.co/EZhD1ztgQG
2020-05-02 19:46:00+00:00,1256671299138617347,RT @DHSgov: DHS joins the @BlueAngels and @AFThunderbirds in saluting our heroes: the nation’s first responders who risk their own health a…
2020-05-02 19:36:00+00:00,1256668782380093440,"RT @FEMA_Pete: The @BlueAngels &amp; @AFThunderbirds flew over Washington, D.C. today to honor the #COVID19 health care workers. Let's all take…"
2020-05-02 19:03:22+00:00,1256660573070266371,"RT @FLOTUS: Proud to see the #AmericaStrong salute to our healthcare &amp; frontline workers with a spectacular flyover today in Washington, D.…"
2020-05-02 17:46:00+00:00,1256641100141428736,Among the steps we're taking to protect America's seniors from the Coronavirus: @fema will ship supplemental PPE ki… https://t.co/quuP9VFJaQ
2020-05-02 16:50:00+00:00,1256627007460454401,"May is Older Americans Month! ""We pause to draw upon the wisdom, spirit, and experience older adults bring to our f… https://t.co/V25HHKGiJA"
2020-05-02 16:20:18+00:00,1256619536062844928,RT @BlueAngels: Let's all take a moment to thank those on the front lines 👏
2020-05-02 15:58:02+00:00,1256613930568495110,"RT @AFThunderbirds: We’re now over our Nations Capital! Watch it live at the link below. ⬇️🇺🇸
#americastrong #inthistogether

https://t.co/…"
2020-05-02 15:54:20+00:00,1256612999487541250,"RT @USNavy: Today's the day! @BlueAngels, @AFThunderbirds  to Salute Maryland, Washington D.C., Virginia, Georgia #COVID19 Responders. #AME…"
2020-05-02 15:45:43+00:00,1256610829874708482,"RT @fox5dc: WATCH LIVE: Blue Angels, Thunderbirds fly over DC to thank healthcare workers https://t.co/J7ZB1N0JKe"
2020-05-02 14:09:43+00:00,1256586673812537345,"RT @AFThunderbirds: Baltimore, DC and Atlanta - The Thunderbirds and @BlueAngels are headed your way! Flyover times below: 

Baltimore: 11:…"
2020-05-02 14:08:24+00:00,1256586339866292225,RT @BlueAngels: We’re heading your way on Saturday!Check out the overhead times and route on the graphic below. Social distancing should be…
